topic_id,sample_type,position,question,cosine_similarity,question_sha256
87,central,2,Você dá banho no bebê com água gelada?,0.9733102321624756,2aaebdbabeb16eccbef85ae011456ea498eb54152a00aa39743b03f3721d33bb
87,central,3,Por que você dá banho no bebê dessa forma?,0.9686662554740906,7010c149aba2e28b3e1519ad8e79969374ecfa108026f239e3f7cc7eb2f67fd0
87,central,4,Quantos banhos um bebê deve tomar por dia?,0.9664196372032166,0a6d9d034a9c95e917598edf5f213c93af73d46680124a3bccb1d83b64416133
87,central,5,Você dá banho no bebê na cozinha mesmo?,0.9633028507232666,12ed60b845b54b68ecef8d7a5a9129ca01236ce6a892315a6b3bc5d9eded7a7c
88,boundary,1,Existe a possibilidade de fazer uma cirurgia para melhorar a distensão abdominal de Kaleb?,0.8383744359016418,b9e650bbb913a7ab038c7c1e25a68e2ccb02b046c8cf8273c8bca61408c5e718
88,boundary,2,Intercalar as fórmulas Aptamil RR e Aptamil Sensitive deu certo para o bebê?,0.8388471603393555,916ef8254b4e061409b4b359a8ec42b894566fff7aa71bb7e93fbfa111c4fa50
88,boundary,3,Pode falar um pouco mais sobre robôs que poderiam gestar bebês?,0.8596104979515076,d7b551c1021a06144c07e4719aeeebc203ee64ce095fbfb4b0dfa6f11869ec7c
88,boundary,4,Como posso saber quando estou ovulando?,0.8797961473464966,c5e33ca2bb49c688c0cba8b67ce57743117dad911eb4def704cfaca7152ece96
88,boundary,5,Pode falar mais sobre o puerpério e trazer mais reflexões sobre esse assunto?,0.8826826810836792,67ce4193e3af35c7a8b97f4fece3ea628554a82f11b9069badaf2d8ed2147f36
88,central,1,O que o bebê tem na barriga?,0.9816304445266724,a01d137209f5316d32a0dda00a2d3e42de7382ee117ea6f4be752bab5404c0a7
88,central,2,Por que o bebê está com a barriga grande?,0.9812687039375305,0b40354a9801858fe7570bc53da777ec2c404c8773a87e8fc90490410eae5185
88,central,3,A bebê já nasceu ou ainda está na barriga?,0.9790810942649841,5937f338273f31ce193ca320e5ca972bf5f39173d541bd5127db8917375fcec2
88,central,4,Por que a barriga do bebê está assim?,0.9788779020309448,902c27a1e205aca638814494c842a5f2965438c03e4b244280ca65b8e49f718f
88,central,5,Por que o bebê é tão pequeno?,0.9765027761459351,860ee76e64b94ce07c742acd158d62700e11da98687abb3382b0bd98e99423f8
89,boundary,1,"Essas três verrugas pequenas podem ter aparecido por causa da minha baixa imunidade, mesmo durante o processo de cicatrização?",0.7671293020248413,059d183cf4de94ece6586e5356851ea8ccc3dbeb099796d3c023b7e08ea6f8ba
89,boundary,2,Uma criança pode tomar solução de Lugol?,0.7783232927322388,21a5ce0055d1ffc9ae21ae6fe794ab47ea774cbbfd5c488fff2afdb88ba3e8b4
89,boundary,3,Uma gestante com vitamina B12 em 113 deve se preocupar com esse resultado?,0.8244426250457764,cf018b055affe517c8b2480cb103301cfdb55892b6e127d19efa5925fcbae40d
89,boundary,4,Quem tem excesso de estrogênio por adenomiose profunda corre risco de câncer de colo do útero?,0.8502054214477539,3bbfa59dba77f37335baa830f140ff8ba98e2011dd9ba6276a39758378930eda
89,boundary,5,Há risco de o bebê nascer com síndrome de Down ou outro tipo de deformidade nesta gravidez aos 42 anos?,0.8574768900871277,9a5f655afdd19c05088059d36b080df9b55246265fa50f64a2130f07cccd0f59
89,central,1,Quem tem mioma pode engravidar?,0.9723522663116455,cb7588f11bba88c090041272937f55cd92d974b13183f95cdf7aa3e11d112b88
89,central,2,"Em vez de gravidez, o caso seria de mioma?",0.9694674015045166,64af7b32f29f2c6b435e4efa783af35dc7fc3d2de18010676116fb5a5d6e1cdf
89,central,3,"Ter vários miomas de tamanhos diversos, inclusive um comprimindo o endométrio, pode dificultar a gravidez?",0.9694042205810547,cd8deeea00690328ec2bc82d71ac373cecb0a53444906db26c6396c8927cb1e5
89,central,4,Uma mulher que tem miomas consegue engravidar?,0.9692822694778442,8f4f423b0b544d67e20001133114ce23e7d9e9da93136c177281e5014cf23e8b
89,central,5,Miomas têm relação com a necessidade de fazer cesariana?,0.9685149192810059,9602a9e77957a3a5d0e8190555e52a71fde4d5485a75b5a07107793a85c4cf0e
90,boundary,1,"O fato de a mãe ter sangue Rh negativo, o pai Rh positivo e o filho B positivo tem relação com o autismo do meu filho?",0.7736237645149231,0cea07968beb65e46b2563935d7f1a4a80f8850f19a45258f9e72f27bbb0fc96
90,boundary,2,O filho da pessoa também pode ter deficiência de G6PD se o neto foi diagnosticado com essa deficiência no exame do pezinho?,0.7861136198043823,f2a77f54f1ebefaad5ca75e562a60b4d2bd81239913b7b0e94b8ed7536ffd44f
90,boundary,3,Existe direito de a avó estar presente no nascimento do neto?,0.8793314695358276,cbf98e9b8f9121c40ca4d70ce501cd03fbcfbd042b3fa399b2cbb2141ad63f3c
90,boundary,4,O pai do bebê é o Benzema ou o Vinícius Júnior?,0.8824458122253418,ea47e9cf1a65fefbe4c0604f50c245949ee88b8b9ecbfe455d4e770fbc8774e1
90,boundary,5,"É uma menina, Mariana, ou um menino, Lucas?",0.9012225866317749,cbd49a5b4a25f7380d839452aa91e5a00e6176a577a7073a1532aba0fdbfb938
90,central,1,O Lucas é o pai do bebê?,0.9663294553756714,987f7606278be14b3cbb4f51cf14db8d71d1d89e315ac661ddcf5ea20e706b33
90,central,2,O pai do bebê é o Lucas?,0.964556097984314,7ac43e4b8de1cb48979755c8903289246085c01cdbe06912b8190858c2dfe447
90,central,3,Lucas é o pai da gravidez?,0.9632778763771057,4a6eb4f4baa2a4e56c40ce75014d9599a43b9c2cf47b1aeae9c80260f9749558
90,central,4,"O pai do bebê é o Luccas, já que eles são apenas amigos de trabalho?",0.9631695747375488,8ad7997a959dc5b2042f1479d34efe498a6fb48d5b4aa0c4188193cf1e709ae2
90,central,5,O pai do bebê é o Lucas Neto?,0.9610766172409058,37832453c83966b7a4a41876221ceda86fc6ef3710354319355327230efd66b5
91,boundary,1,Em quais pontos foram colocadas as agulhas da acupuntura?,0.7862597703933716,2171fb2dbd1d229d295627675480502a2a39b32620c7eea176c218a35d1bf037
91,boundary,2,Como é feita a indução natural com óleo de prímula e shake de rícino?,0.7873071432113647,04220a777726bf7377272cf22d13543f12eeff65e42937f306183646784a331c
91,boundary,3,Existem outros medicamentos para epilepsia além do Depakote que possam ser usados por quem precisa tomar muito cuidado para não engravidar?,0.7898139357566833,d0c26be423fd7d5b739dfd92c5b4c718293e4c98207e861f7048498743a4f48d
91,boundary,4,É possível comprar Noripurum sem receita?,0.803128719329834,bf735b9e4fb21fb3dbb475c17ebb626e3200f62108ed58b985b5ac98615ae9a2
91,boundary,5,Quais podem ser as causas das dores abdominais intensas e quais tratamentos são necessários?,0.8471009731292725,aa7ad06332d1fe339365dca4212c4dcf8adaf0edca957510b8e39d1b5f77c99e
91,central,1,É possível ter uma boa experiência com a indução do parto?,0.9786841869354248,4fdab87661b78d4a72f09ed04190765a42cc5e5f7b8d3f3ea026cceceec50498
91,central,2,Como foi a indução do parto?,0.9785395264625549,f97109da54f6a1bb3bd72b1f1e12499b2e5b001996e3d2615888ba9f9ba66f0a
91,central,3,Como foi a indicação para a indução do parto?,0.9768190979957581,cd6be7689e58a21cb356dff878b85a99f2db16db9e39ac6d02b325cad0ecd53d
91,central,4,O que pode ser feito para estimular o parto normal?,0.9733982086181641,02f909e7dd71db1d4decfe8c0e8c72dff5b8c1263a5e7063f2829f38fe7349cd
91,central,5,A gestante precisou fazer indução do parto?,0.97194904088974,1d9499e2f74928d5c2f60d518df1f7a954fec1f95cbed4e69e5e8579ed0b14d4
92,boundary,1,"Com qual medicamento o SIBO da filha de 7 anos foi tratado, já que ela está terminando o tratamento com rifaximina e ainda não houve melhora significativa?",0.7905591726303101,3f89ae4de99e92df6ef86ec1f12b9ffda0648f43cc38fbef8ac33e7cb1e3dc8c
92,boundary,2,"Por que, na UTI, o bebê só podia mamar o leite da própria mãe e não leite de outras mães?",0.8399722576141357,93b0565667b421354da856fe972061f1a3b779707ac6175c6361c6e69afb0b9e
92,boundary,3,Como adiantar as marmitas durante o fim de semana para a semana?,0.8410364389419556,858e56df6f699b3fc5575e00dc32551d1a3d0bdd8a293ee947e7bc400f044405
92,boundary,4,Você tomou algum medicamento para tratar o TOC?,0.8483759164810181,85f52ebc019abc5c36c7388ccbe8dd77d5899db9aa4f7fcd5222641d08d5efe3
92,boundary,5,Como conduzir para a melhora da mastite da minha filha?,0.8571609258651733,8f1cc3e1e3ee932739b747db8cf47a00de17b2046466b25d1c175b4c2d06100c
92,central,1,Por que ela não foi ao médico?,0.9646105766296387,96ebed4e57727048d9d041682f7bb5c3692fb53a69747a773d01b62ca587a9bf
92,central,2,Por que ela não foi para o hospital?,0.9633642435073853,410910afa685964afe6f48b39e6e23a03cffcba21eb0fc1753aaa85d8bcf77ab
92,central,3,Por que ninguém vai com ela ao hospital?,0.9618690609931946,4bcff784b7a2e4e5b5d126bf677b36f06fe9a28df1ceb266dad94447494506ff
92,central,4,Por que ela não foi levada ao médico?,0.9591856002807617,1e13e1a9c520fcaed3c9d46a0797529d7cd1f1677554025a4808eb001b85fbc4
92,central,5,O que o médico disse ou diagnosticou?,0.9568819999694824,5c8535e208105c47ca14ad3149336f2f4def9abb58b74553cae19420d614e317
93,boundary,1,"O resultado do exame de Coombs indireto, que mostrou anticorpos livres no meu sangue, significa que meu bebê é Rh positivo?",0.7820684909820557,e659b7fbcbd7ce46f498d005b556f96972a601b0014c933416b16dfc0e98a66c
93,boundary,2,O exame de sangue que farei amanhã após a FIV vai indicar se tive um resultado positivo?,0.8456357717514038,89b046a194628dac977e579fd9090654d43c0ea26268c0feb07777c165dd48db
93,boundary,3,O sangue no parto acontece porque machuca quando o bebê está passando?,0.8608624935150146,e51dbf5ca82812f0d71c4d2559a7f0a5b9f212c03fbebeb02bed5b7a93758ee5
93,boundary,4,Por que o resultado do exame do pezinho do meu filho nunca saiu?,0.8617530465126038,3b2c68fe5d5d85061bd3c9dfde7e451ace021bd9ba96a6254c1a7b81adc1e7e5
93,boundary,5,Por que você fez vasectomia?,0.8780773878097534,9f010676df703b23fe76b59270a96ab0e2bb5d0a28097c367924bcaeaf8f6add
93,central,1,Você fez o exame para confirmar se está grávida?,0.9904149770736694,262be9e688eb2d1cdcf270b3ff08d4a9e1c40f0653b360bf494a694fb8233f90
93,central,2,Qual teste de gravidez você fez?,0.989867627620697,62524da4fa4d115caa1456eab212ed9a2bdd7a467ebf2ee9a26fb7a5b04fc8d6
93,central,3,Você usou o teste de gravidez?,0.9888688325881958,f093b9e66c8da8bf7e3a557f2036543a3e52cdf0a89d1e090a4ff4c6bacc634b
93,central,4,Você fez teste de gravidez?,0.9888088703155518,ecd2fe687fa3499ada030a50806ba82537ef630bab1ab1aafab155fc6598914e
93,central,5,Você conseguiu fazer o teste de gravidez?,0.9887652397155762,56599146d9bd42adc6ff68f73e98ed5c21b72280db680af5ca9d28a308f0058a
94,boundary,1,Pode-se mexer o Aptamil AR com uma colher para ajudar a dissolver?,0.762735903263092,cd3b5f78fc34dca0ef8f3fe08fda1cb56837fd330e9815c0e05ba7fd1291e5c8
94,boundary,2,Um bebê de 4 meses na barriga pode parecer que não está respirando e ainda assim estar bem?,0.884396493434906,bd615ad8aaca48262b0965c3ceec9a5bcf09fccc71e182f66cd52168b00fbd9f
94,boundary,3,Os movimentos rápidos do bebê na barriga estão acelerados pela câmera?,0.88599693775177,89bb9cf883aec88c6c3b10a2a6fade6a0b48f86ff613be80114ede60e05ace2c
94,boundary,4,"Com 17 dias de gravidez, ainda é possível evitar a gestação?",0.8876587152481079,b8897d56c559d179b349499db2d743065bf7dc7100aa91c166a1467fd77ee2bb
94,boundary,5,"É possível ser sedada ou ficar ""apagada"" para mexer no dente durante a gravidez?",0.9053731560707092,b092ea3598bec4b0e25a58dee18bf49d5e7d489edc252103ada47fc211794393
94,central,1,"É normal não sentir o bebê mexer por três dias estando com 18 semanas de gravidez, depois de ter sentido movimentos na 13ª semana?",0.984799325466156,acba719ac67c2d212a31a9e2beb6e6993a0faf6b837ae65687e2c65cb621d58e
94,central,2,É normal estar com 17 semanas de gravidez e ainda não sentir o bebê mexer?,0.9820636510848999,ad77f232469b88348a5ada037d4137b04316d7d998885ee241726e2e2e4e2c39
94,central,3,"Na gravidez de 5 meses, já é possível sentir o bebê mexer?",0.9818269610404968,8545ddaa4c237200b4d6e76e2f46048b18a95785a436aeb81338bef51c7ea6ea
94,central,4,"É normal, com 27 semanas de gravidez, não sentir o bebê mexer?",0.9814697504043579,f4cf326c5b59e187fd06f74775142458eddda66472b9b758df8917b37e0ea9e4
94,central,5,"É normal sentir o bebê mexer com 12 semanas de gravidez, mesmo não sendo a primeira gestação?",0.9813119173049927,6e97f06759fffc7f6f4c6b2375a5cdb627c2c123f9125be909366669457f51d1
95,boundary,1,"Existe outra opção de tratamento para melhorar a espessura do endométrio, já que a pessoa já usou ASS, Primogyna e estrogênio e não melhorou?",0.7768581509590149,7e5c9dec0ebde686a106c8007a286fe7859ed9cd3b05ca0b0ef089a87be069ba
95,boundary,2,"A menstruação escura, com cólicas fortes e diferentes das habituais, pode ser causada por miomas?",0.781713604927063,fbc7ffddbff019dbf8a3eed72ac10adc6bd4ce45e7038edf5135695c4d43b3f8
95,boundary,3,Como melhorar a espessura do endométrio?,0.8016300201416016,99b088d738a2fbe935afec5b7357b9a07fdb94c31fc2720deb596de24c2bb679
95,boundary,4,Como a barriga de uma mulher recém-parida murcha imediatamente quando é espremida?,0.8182662725448608,eade64ee8c4211b1720e79b1fb8694db2c3b1b48c4db8cb0c9bc59c92c32202c
95,boundary,5,Por que a barriga de uma mulher recém-parida murcha imediatamente quando é espremida?,0.8225924372673035,38e6b60eca0dc0dd2b8682bec53e4d8416147956c81ed36e47e913d0cf3baf9c
95,central,1,Por que essa bebê teve conjuntivite?,0.9709005951881409,3ebbb2fdedd505ac89098e703c1376b0f4c4da0f5ae88f9588ab9c5e90df67b7
95,central,2,O que acontece quando uma bebê pega conjuntivite?,0.9707196950912476,2e71ff4c6f3e7508e05541e6ad18c535b408aa6a22843f2ed1f3d86e92acd86f
95,central,3,É normal um bebê ter conjuntivite?,0.9686542749404907,300560eb064aeaf193839f2ded80d38b43d527068551c97be630b5b7f15e6d48
95,central,4,Por que meu bebê pegou conjuntivite?,0.9681867957115173,e0cc5353db5111e8ebb550f715f5c9ca414f332ec57fa494e7e91d713cdaf1f6
95,central,5,A bebê com conjuntivite não foi levada ao médico?,0.96357262134552,ce98d4a2be41d5e47d494f6887af5b64c4286565d55cc6fff8f70691e9e6fe4a
96,boundary,1,A metformina pode ser usada para tratar um cisto policístico no ovário direito?,0.7696982026100159,df44063d989861f9993216dc7f326e539e0cc604d7de202b4dd7377b9e028bdb
96,boundary,2,Qual é o óleo de rícino e onde ele pode ser comprado?,0.8568681478500366,4440a5e68c7f72676a0d7d7727df7b35fcc4cbcfc5f3d366ab00a41e8554b16c
96,boundary,3,Esse creme é sem enxágue?,0.860358476638794,61c50ed885c1325f07733662e73ef90841cd425a9e026fe3255608bb28c8f967
96,boundary,4,Qual é a dosagem do óleo de prímula indicada?,0.862254798412323,6490eb41002335ed8071d6e1b04c3721d65ad186482610dfe16a30c105f0f996
96,boundary,5,Quais cuidados uma pessoa com hipotireoidismo deve ter ao engravidar?,0.8714271783828735,1b4f3ec314897300de963920a0b0282060393a531a3ab8df94c26047d0dcb1fc
96,central,1,Quais cuidados uma gestante deve ter e quais produtos ela não pode usar?,0.9742763042449951,8566d6b7e3f11535d27aee2660738289580cc6b1dd981280fd51b5765f2bb456
96,central,2,Quais produtinhos para a pele e o corpo podem ser usados na gestação?,0.9702147245407104,e91a519ceab084be15fd5fe91456a60925067738b76c7e39389f0af6744e1278
96,central,3,Qual é um bom protetor solar para usar na gravidez?,0.9582427144050598,a5da92117361d1bcbd113c03da85f56ee792bc6fc3eff967497d1751893304b5
96,central,4,Você usou protetor solar durante a gravidez?,0.9574776887893677,8266da2e5cd3052076355bb7b0798fe479bb4d16f65753f38c7a5dff78aecd21
96,central,5,O uso de creme e óleo durante o dia mancha muito as roupas na gravidez?,0.957295298576355,2464b1aed1bd88fa2f215a56ab26630799c88b5239068f6b1885cabc76048c5c
97,boundary,1,"Em um ciclo de 25 dias, quando devo começar a fazer os testes de ovulação?",0.8282986879348755,900530c6daa28a862fc5d39710cb48ea94d703c2d6367a40f97c92e599cd1b46
97,boundary,2,Uma criança estuprada deve engravidar e correr o risco de morrer?,0.8391987085342407,995086dfbfc483e216e7cb17bd99de56db175b979af0bf51fde2de6dc072a8a4
97,boundary,3,O que posso começar a fazer para que meu bebê tenha uma mamada mais tranquila na mamadeira?,0.8506500720977783,cc77ddc280b57c7a128e54922674b1c0bd8c1029dce9efdc46de314afa30cb9f
97,boundary,4,Posso fazer esse exercício?,0.8507815003395081,8238d7ae89be58d56b28129175b9ba305ee32c44f2e4d24f91bfae6bc98fcda2
97,boundary,5,"O que fazer para aquecer o bebê quando estiver muito frio, sem correr os riscos de cobri-lo com cobertor?",0.8518640398979187,0431d6f1fabac2000dc855e8f9a446d2e3bd5214713f63b5967211f24149adc9
97,central,1,A partir de quantas semanas de gestação já pode começar a fazer esses exercícios?,0.9817754626274109,78cb082a80098ec128bbd94a9aaf4b1fbc51f21f91dd80d9af55d0fa68dff06d
97,central,2,Gestantes com 30 semanas de gravidez já podem começar a fazer esses exercícios?,0.9817110300064087,be65dd6fb4fe4e5e6c39bf853a280bad9e338f8916a41783e269f222ef81e629
97,central,3,Começar a praticar exercícios na gravidez representa risco para o bebê?,0.9812943339347839,9c10301538c2629826e4e115f6cdb8439777141978ad845648f3c4bf94301fca
97,central,4,"Gestantes de 4 meses, com gravidez saudável até o momento, já podem fazer exercícios?",0.9808354377746582,f705b093321bf2c8222eb3618f2cbc300518e8b87c7e6196810bf8cc94dcc45b
97,central,5,Qual é o melhor horário para fazer esses exercícios durante a gestação?,0.9792890548706055,7215c846b0c8b54be35527ae7c0778f1e3220c8a28847af3f9e95becf1a71d0d
98,boundary,1,Por que o Kaleb se alimenta pelo coração?,0.7601429224014282,5cf8aac6cc1403cd4988618cb2797e96f95ec2f70228e6f36af6225982e7a74a
98,boundary,2,Como ativar a função de escutar ao vivo para ouvir o coração do bebê no iPhone?,0.817055881023407,65a74fcd55ed353cc643f96dbc5fa968bb1a9eb9914839fe4aefe23f3ae2c8a6
98,boundary,3,"Em uma gestação de gêmeos, como é possível identificar os sexos dos bebês pela sexagem fetal?",0.8782256841659546,d9147de3ceeab1e62ddcf613baf5d6686f481323aba80b31ff91146722986bd4
98,boundary,4,Como configurar o Doppler fetal para português?,0.8872249126434326,65eb5b06b21a660aadaa2a8adbf87e62cf0e76548fb6e1009d179156ece39987
98,boundary,5,"Uma gestante com 21 semanas, com gravidez de risco por causa de febre reumática no coração, pode ter parto normal ou precisará de cesárea?",0.897290050983429,4362653128773f3e6ddd70391f10748bf4550c013a5e3ca950696d862801ec07
98,central,1,É normal não conseguir ouvir o coração do bebê com 13 semanas de gravidez?,0.9775369167327881,985af9e0cffedb8ef637d745dca18b5102edd84103b8abeb293c83298fedbb15
98,central,2,"Com 13 semanas de gravidez, é normal não conseguir ouvir o coração do bebê com o Doppler fetal em casa?",0.9774767160415649,1fe3c12a39153991bf954a8581d156026f944e407f3fadae2e1efa4ffa30aa90
98,central,3,É normal não ouvir os batimentos cardíacos do bebê em uma ultrassonografia com 5 semanas e 5 dias de gravidez?,0.9771555662155151,e525dffadff1bcaa4712d389ada3cc7cf84252ef31659f50e33f3a4c781560df
98,central,4,É normal não ouvir nem ver o coração do bebê em uma ultrassonografia com 6 semanas e 6 dias de gestação?,0.9766093492507935,255f6225aca592816ff95a4eb232770547c07a22b60068d2de0649b6666a2d4c
98,central,5,É possível ouvir o coração do bebê em casa com 16 semanas de gestação?,0.9750580787658691,067af5a466cfb915345b849d36fa96bb1e6b5121c14b488c41a01c1d09e27fce
99,boundary,1,Por que a minha filha continua com esse problema e ele vai e volta mesmo depois de tomar vários remédios?,0.8448760509490967,586763b37a7a5b67d1761d186faa50c6c5decfddb2ac28656625337e812f6b2d
99,boundary,2,"O que fazer para evitar que ele mame à noite e me cause dor, mesmo depois de eu ter tomado medicação para secar o leite?",0.8731642365455627,a8b2c0c7578938f59455a0f2f22583481a14079ede8ea80e9dd43f056a637513
99,boundary,3,A suspeita de gravidez molar é compatível com a presença de restos ovulares?,0.878337025642395,4b069adcf72904054142a0d400f2cbcfc391229a214941cd341d4d2f72efe00f
99,boundary,4,O uso de Utrogestan na gestação pode causar má-formação na genitália masculina do feto?,0.8850479125976562,414a58e6fb2f3557cfe185a0eb076230ce3904432e2e97538416649565ca5c43
99,boundary,5,A gestante pode tomar Zina ODT (dicloridrato de levocetirizina) para rinite durante a gravidez?,0.8909009099006653,31c63cea590bf43c977d1bcc582277a45073e6d9eb272fc4fe04da1a7fa3db3f
99,central,1,Tomei vários remédios prescritos por médicos antes de descobrir que estava grávida de 6 semanas; isso pode ter prejudicado meu bebê?,0.9691924452781677,0c0d76068f4ef37afbe5ff409819e06a3a81a31d82abff5f58faea3b7660f4cb
99,central,2,É perigoso ter tomado dipirona antes de saber que estava grávida?,0.9662166833877563,adbdf312cc919c9025f2aec025870ef4716cad6e064d60741bde7f946159f9af
99,central,3,"Tomar antibiótico na terceira semana de gravidez, antes de saber que estava grávida, pode causar má formação no bebê?",0.9658293724060059,0991dd50020fe97e842ed3852079bf412d5e6eb4a1a50aaca71d2d5dff86bdf1
99,central,4,O remédio que foi tomado antes de descobrir a gravidez pode ter causado algum problema ao bebê ou aumentado o risco de algo pior?,0.9656579494476318,ac8bf4ab55cd8fcea43f10ef392b4ffd8f173da12ca64bf1b7989a557ff0a5ef
99,central,5,O bebê pode ter algum problema por eu ter tomado remédios para ansiedade e depressão antes de descobrir que estava grávida?,0.965476930141449,412598aed470c0ec100d72cc47974ae9835ed5f82192ce531d294a49f241ec05
100,boundary,1,"Se eu e meu marido fizermos um estudo genético antes da gestação, os riscos de o bebê nascer com alguma anomalia são eliminados?",0.8111868500709534,9ee203ac2576d1dc583ce900cc6f28b06b77d8b22c7d15d709b60161b9d75830
100,boundary,2,Por que não fizeram a versão cefálica externa no meu caso para evitar que meu bebê nascesse atravessado?,0.8509435653686523,8b3c351d96a06fe3bd43aab60fc942dac07ecdbb0f2e0ee9e768978199c50ee1
100,boundary,3,"Uma pessoa com câncer terminal pode ter relações sexuais, engravidar e dar à luz?",0.8514519333839417,17e707f7feda0c522b2fc65035b5ebed9b1512c1e76c2aacf59592ee5660da82
100,boundary,4,É normal não fazer outro ultrassom e não saber o peso nem o tamanho do bebê no fim da gestação?,0.8583772778511047,3d3d16027647248dbade992620560dc603d682b1db1743104f79fb0519bca4e2
100,boundary,5,Você tentou ordenhar e congelar o seu leite?,0.879137396812439,b4868937e15126150178d604f5479b4491625c897487cf82209a77234993ccf1
100,central,1,Por que uma mulher tem relações sexuais com um rapaz e acaba grávida?,0.9686959981918335,0354a2de2498a1a371ae1bc40053a6f49f715cd75fad1f575df331b4bf9c6528
100,central,2,"Por que alguém engravidaria, então?",0.9656366109848022,a5fa9545da6701165a9b9a93e423f3929a8a715e613aa0f9cc65b86b18435809
100,central,3,Isso quer dizer que vocês tiveram relação sexual para engravidar?,0.9631911516189575,c253c60e7ebae2dee2b7ee865a517b707a07a911479035b14f241aeb62a3127d
100,central,4,Devo parar de ter relações sexuais por causa desse problema?,0.9628750085830688,3384555533a0e98c571ee100e47dc9ed5356a3a42addf59a4cf72db891ec8b4e
100,central,5,Houve relação sexual sem preservativo?,0.9614631533622742,4e84bb87749bc78dadfa05a5c2089808738a09151c1c3e30c1c3264a00f04c1f
101,boundary,1,O efeito retroativo conta a partir da data do julgamento ou da data em que o STF declarou a inconstitucionalidade?,0.7239046096801758,08620ff29e196522bd8bf42d969c14af30b541862c469627734cabdd5ff33a4e
101,boundary,2,"Um índice de líquido amniótico de 1,4 é muito baixo com 26 semanas de gravidez?",0.8228925466537476,0bf496f3fb1cbe1ce26ecb8ae6c6484b811fcb4d862b12848dc7b215c93344c0
101,boundary,3,Os seios ficaram doloridos antes ou depois da data prevista para a menstruação?,0.8267371654510498,3a849d5306d47b2938f2e81a3aead8eccf13111924c8ce5165ad6ec0e03660b1
101,boundary,4,O teste Clearblue pode ser feito seis dias antes da data prevista da menstruação?,0.8297183513641357,75d2dac932158b4a104316165af4e4fe4922ec737cf77a876b6185289d083b77
101,boundary,5,"Um parto com 30 horas de dor, sem dilatação e com nascimento em parto seco pode ser perigoso para o bebê?",0.8342630863189697,a2bc40faadb2969e072824cfddb20cdf51cd1cd0c607854cbb74837f8c2bb12b
101,central,1,A data prevista para o nascimento da Olívia é 1º de fevereiro?,0.9739811420440674,770b70697cb041c5b38386494f7423df32c779b556341d103785333c171c6cf6
101,central,2,A data prevista para o nascimento da Olívia é 31 de janeiro?,0.9736595153808594,46e894ec9d9c4747678b16557b8f4cf7c0a9861780d02d3785d1f2ff80370c6c
101,central,3,A data prevista para o nascimento da Olívia é 27 de janeiro?,0.9733626842498779,865b8f518451482fec74b7d3b4a4e95671b3796ef2b3b4f774eecbdc4a275bb0
101,central,4,A data prevista para o nascimento da Olívia é 28 de janeiro?,0.9732831716537476,45238cc2d09d3132c721138c4032ab74ba4c35c209bab701b6477a0c0b468b81
101,central,5,A data prevista para o nascimento da Olívia é 29 de janeiro?,0.9732232093811035,8f24ec2efa64a21e73f8c7d902bcf602098a8e1ea644ec71cb11236bdb9ca8ca
102,boundary,1,"Com 38 semanas e com encaminhamento, a laqueadura só pode ser feita se houver algum risco para o bebê ou para a mãe, junto com a cesárea?",0.8178470134735107,bb8099d35e8cdafecb9fb578370829dc63926b90153372c8a414465219a87338
102,boundary,2,Como você sabe que se trata de uma pedra grávida?,0.8527693152427673,704ca61f64540562542b6211b4bfc5eef46586f19ba2acfd7233b7b90b962be9
102,boundary,3,O pai do bebê da Nathy é o Tonho ou alguém da produção?,0.8571910858154297,6858e9e70e7cdac5216f7d9bf894e4200bc994b4c1ff1f959767f816a9df282c
102,boundary,4,A inteligência do bebê é herdada da mãe?,0.8838622570037842,4da2e1f051fe77b40d54313de12fc32af74596468fea11eb753186f337d118d9
102,boundary,5,Você sabe em que dia ocorreu a ovulação?,0.8856558799743652,a6c364196c4499d6c5eb7be7c668ccadbbe76128946425aa47b0f685c7c1a112
102,central,1,A Clarinha já sabe dessa gravidez?,0.9795956611633301,363ea68cb2434f4216f86f3d5c62bcbcf75076a6713db4c2b28db976fc84b27c
102,central,2,A mãe da Clarinha está grávida?,0.9794944524765015,f5cc5499db99dda011df4e365c4c7c592b11cae1f36814ee89a568b37c537d46
102,central,3,É verdade que a mãe está grávida e que a Clarinha vai deixar de ser a caçula?,0.9785864353179932,f99b45a39a7aaadca07bcc8101b1761907929d5ce4827b303d2089b5812af92d
102,central,4,É verdade que a mãe da Clarinha está grávida novamente?,0.9772934913635254,76d4155e35fda8b4cb163ae133aa77ae9175e0535e7234b6d8b443b184c8180f
102,central,5,A mãe de Clarinha está grávida?,0.977030873298645,9cc3ccd3e08dc710bbcef549475cd52dc2957938a1cc391525e669ec77e41402
103,boundary,1,Qual é a recomendação atual para engasgos com líquidos em bebês?,0.8124666213989258,79ac12eaa13bb37f04f2e50d62d5f915f79d8734bd9361f4b7ac465103cc3ccb
103,boundary,2,Existe algum exame para saber se tive toxoplasmose no passado?,0.8545610904693604,6cb49074b7e1e9da895231236a601b450299fb5e98b930d4c2895e9595536b3c
103,boundary,3,É permitido usar ácido retinoico durante a amamentação?,0.8620059490203857,87ccd7445bb5ac4dadc76bda1f3556e26cb184afd88aebb46a65e7e64f72ba5b
