topic_id,topic_size,top_words,example_order,selected_question
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",24,Como está a saúde do bebê?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",25,Em que dia o bebê nasceu?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",26,O bebê será registrado se a mãe matar o filho após o nascimento?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",27,Por que a bebê nasceu com farinha?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",28,A síndrome de Down só foi descoberta quando o bebê nasceu?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",29,Quase matar o bebê é considerado profissionalismo?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",30,Qual fórmula foi dada à filha?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",31,A criança afetada por tétano sobreviveu?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",32,"Se a pessoa não queria a criança, por que engravidou?"
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",33,O fato de a criança ter contato com os fluidos do parto representa risco para o bebê ou perigo para ela?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",34,O que devo fazer nessa situação de atraso menstrual com sangramento leve?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",35,Você já tentou fazer um círculo com o dedo ao redor do umbigo para ver se o bebê responde a esse estímulo?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",36,Por que a família dela precisava entrar para ver o bebê?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",37,O bebê nasceu pelo ânus?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",38,O filho escolheu se queria nascer?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",39,O que a mãe deve fazer nessa situação?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",40,Com quem ela namorou para ter essa criança?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",41,Pode explicar o que significa dizer que o bebê está bem melhor nos céus?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",42,É possível um dia voltar a ver o bebê que se perdeu?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",43,O que havia na barriga dela?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",44,"Se não é vivo, por que querem matar?"
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",45,Por que ele está na incubadora se está tão bem?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",46,Ela matou o bebê quando ele nasceu?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",47,"Nessa situação, é necessário realizar massagem?"
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",48,O que aconteceu no seu parto?
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",49,"Por que havia tanta pressa nessa situação, se isso poderia sufocar a criança?"
75,99,"['nasceu', 'matar', 'bem', 'criança', 'aconteceu', 'queria', 'situação', 'nessa', 'bebê', 'ver']",50,Você queria que ele amamentasse?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",1,Não é preciso trocar a fralda ou colocar roupa na filha?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",2,É realmente necessário deixar de trocar a fralda do bebê por 12 horas?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",3,Há algum problema em deixar a fralda do bebê por horas se ele não estiver incomodado e a fralda for de boa qualidade?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",4,Qual tamanho de fralda a bebê usa?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",5,"É normal deixar uma fralda no bebê por 12 horas, mesmo cheia de xixi?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",6,O bebê já nasce usando fralda e chupeta?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",7,É preciso colocar o cinto do bebê conforto no bebê?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",8,Essa fralda neon faz mal para o bebê?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",9,Você está falando da fralda de máxima proteção?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",10,É necessário trocar a fralda do bebê toda vez que ele acorda duas vezes à noite?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",11,"Em recém-nascidos, é preciso trocar a fralda sempre que eles mamam e fazem cocô com frequência?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",12,A criança fica tensa quando está saindo das fraldas?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",13,"Como é cuidar de um filho sem sentir dor e usando fralda descartável, já que nunca pude comprar?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",14,A fralda acende quando o bebê faz cocô?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",15,Qual é o tamanho das fraldas para uma bebê que vai completar 5 meses amanhã?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",16,É realmente necessário usar roupa de algodão por baixo na saída da bebê?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",17,"É preciso acordar o bebê no meio da noite para trocar a fralda, considerando que ele pode dormir cerca de 12 horas?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",18,Houve algum problema por não colocar roupa de algodão por baixo na saída da bebê?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",19,"Para o pai, trocar a fralda do bebê é algo fácil, sem nenhuma dificuldade?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",20,O macacão com botões atrás foi prático para a bebê?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",21,"Devo comprar mais fraldas RN para este bebê, considerando que no primeiro filho foram usadas muitas fraldas por dia?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",22,"Depois que o bebê nasce, a calcinha descartável deve ser usada apenas no primeiro dia?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",23,Onde as meias do bebê devem ser guardadas no enxoval?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",24,Existe algum problema em usar roupinhas de bebê mesmo que elas sejam usadas por pouco tempo?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",25,É correto não deixar a bebê mais de 3 horas com a mesma fralda de xixi e trocar imediatamente quando ela faz cocô?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",26,É deselegante pedir PIX no convite do chá de fraldas caso a pessoa não tenha tempo de comprar o presente?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",27,Seu filho com pé torto congênito já teve recidiva ou precisou trocar a órtese?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",28,"Quando uma criança nasce com duas cabeças, isso foi uma pegadinha de Deus?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",29,Um bebê coberto de vernix pode usar roupas e ser pego no colo?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",30,Um cachorro usa fralda?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",31,Por que o bebê precisa vestir duas roupas?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",32,A Izadora usa fralda?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",33,O que é uma fralda de xixi?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",34,"Você já usou a fralda Pampers Shortinho, do pacote verde?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",35,Por que essa fralda pode funcionar de forma oposta em bebês diferentes?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",36,Existe fralda descartável para adultos?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",37,Para que serve o algodão no kit de higiene do bebê?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",38,Não dói no bebê quando você o pega naquele lugarzinho?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",39,"Após uma cerclagem feita com 12 semanas de gravidez, é possível continuar trabalhando 12 horas em um serviço administrativo, às segundas, quartas e sextas-feiras?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",40,A bebê estava fazendo xixi?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",41,Um bebê usa 10 pacotes de fralda ou 100 pacotes de fralda?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",42,"Como minha filha ficaria no sling, já que ela costuma gostar de ficar virada para a frente vendo tudo?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",43,Com quantos anos uma criança deixa de usar fralda?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",44,O bebê precisou usar mais de um pacote de fraldas RN da Huggies do pacote vermelho?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",45,"Se o líquido da fralda estourar e entrar em contato com a pele da minha filha, isso pode ser grave a ponto de ela precisar ir ao hospital?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",46,"Como posso trocar a fralda do meu bebê deitado de lado com segurança, já que ele vai ficar pequeno para eu trocar de frente daqui a alguns meses?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",47,Essa criança já usa fralda?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",48,"É normal uma criança já usar batom e ainda usar fralda, ou isso indica algum problema?"
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",49,A pomada de assadura da Mustela deve ser usada em toda troca de fralda?
76,69,"['fralda', 'trocar', 'xixi', 'fraldas', 'cocô', 'descartável', 'usa', 'pacote', 'algodão', 'roupinhas']",50,"Ao iniciar o desfralde, ainda se pode colocar fralda ou isso confunde a criança sobre fazer xixi ou cocô na calça?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",1,A pessoa mencionada no vídeo está grávida mesmo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",2,A pessoa mencionada no vídeo está realmente grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",3,A pessoa mencionada no vídeo está grávida de verdade?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",4,A pessoa do vídeo pode estar grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",5,É verdade que a pessoa mencionada no vídeo está grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",6,A pessoa mencionada no vídeo está grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",7,A pessoa do vídeo está grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",8,A pessoa citada no vídeo não estava grávida no outro vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",9,A mulher mencionada no vídeo está grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",10,A mulher do vídeo está grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",11,É mentira que a pessoa mencionada no vídeo está grávida?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",12,"No vídeo mencionado, ela não estava grávida?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",13,A pessoa do vídeo está grávida ou com bebê?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",14,A gravidez mostrada no vídeo é mentira?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",15,A pessoa mencionada no vídeo está grávida de verdade ou isso é apenas fantasia?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",16,Ela não estava grávida naquele vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",17,A mãe mostrada no vídeo está grávida ou é apenas um vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",18,A pessoa mencionada no vídeo vai ter um bebê?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",19,Ela não estava grávida no vídeo anterior?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",20,A gravidez mostrada no vídeo é verdadeira ou é mentira?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",21,De quanto tempo está a gravidez mencionada no vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",22,A informação de que a pessoa mencionada no vídeo está grávida é mentira?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",23,A barriga mostrada no vídeo é realmente de uma gestante?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",24,Com quantos meses de gravidez está a gestante do vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",25,De quantos meses de gravidez está a pessoa do vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",26,"Quando puder, você pode gravar um vídeo sobre a primeira rotina da bebê?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",27,"Como está hoje a filha mencionada, que recebeu o diagnóstico de MCAD?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",28,Como a pessoa mencionada pode ter o quarto filho se eu nunca vi o outro?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",29,"Por que o bebê em desenvolvimento no vídeo não aparece com cabelos, se o meu bebê já tinha cabelos?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",30,O que é a anestesia ou intervenção mencionada no relato sobre o parto?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",31,O método mencionado no vídeo funciona para uma criança autista não verbal?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",32,Você preferiu não indicar protetor solar no vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",33,"No vídeo mencionado, havia mais possibilidade de o bebê ser uma menina?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",34,Você pode fazer um vídeo mostrando a mala maternidade?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",35,"A mulher do vídeo teve dificuldade para engravidar, mesmo sendo tão nova?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",36,"Como está hoje, em 2025, esse bebê mostrado no vídeo?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",37,A mãe mencionada no vídeo teve seis filhos?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",38,O homem preocupado no vídeo é pai de todos os supostos bebês ou cada amiga tem seu próprio companheiro?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",39,Você pode fazer uma ultrassonografia no próximo vídeo para ver como o bebê está e confirmar se realmente há um bebê?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",40,O filho mencionado no vídeo melhorou?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",41,Quem é o pai do bebê na gravidez mencionada no vídeo?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",42,Como está o bebê na gravidez mencionada?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",43,Por que a mulher do vídeo continua tendo filhos?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",44,A pessoa do vídeo está grávida e o Gudinho vai se tornar irmão mais velho?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",45,A pessoa mencionada já foi castrada?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",46,O homem mostrado no vídeo engravidou as quatro mulheres?
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",47,"Na hora do parto, a gestante vai continuar tão feliz quanto aparece no vídeo?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",48,"Se a gravidez fosse verdadeira, o bebê apareceria nos vídeos?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",49,"O que aconteceu com a gravidez, o bebê ou a mãe mencionados no vídeo?"
77,91,"['vídeo', 'mencionada', 'pessoa', 'mencionado', 'no', 'grávida', 'mentira', 'sobre', 'mostrada', 'mostrado']",50,Por que vocês duas estavam amarelas no início do vídeo?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",1,O taping é indicado no pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",2,Devo usar cinta pós-parto ou não?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",3,"Depois de um parto normal, é possível usar cinta no pós-parto ou apenas calcinha cintura alta?"
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",4,"Após a cesariana, em quantas horas ou dias posso colocar o taping pós-parto?"
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",5,O que você acha do uso de taping no pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",6,Há relatos sobre o uso de taping no pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",7,Qual é a marca do taping usado no pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",8,Você usou a cinta pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",9,Qual é a utilidade de usar cinta pós-parto se ela não ficar apertada?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",10,Os cuidados no pós-parto mencionados são para cesariana?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",11,Como é feita a retirada do taping no pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",12,"Depois de aplicar o taping no pós-parto e deixá-lo por 7 dias, é preciso tirar e colocar novamente por mais 7 dias?"
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",13,É possível tomar banho usando o taping pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",14,Por quantos dias após o parto o médico disse que ela pode usar a cinta pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",15,Qual é o nome dessa cinta usada no pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",16,Depois de quantos dias da cesárea já se pode colocar o taping pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",17,Para que serve o taping na gestação e no pós-parto?
78,83,"['pós', 'taping', 'cinta', 'calcinha', 'usar', 'parto', 'compressão', 'cesárea', 'no', 'aplicação']",18,Qual é o cuidado mais especial no pós-parto?
